,EC,Enz,Met,Org,Mode,ChEBI
15596,3.1.1.1,carboxylesterase,glycerol,Aeropyrum pernix,+,CHEBI:17754
15597,3.1.1.1,carboxylesterase,Isopropanol,unidentified,+,CHEBI:17824
15599,3.1.1.1,carboxylesterase,methanol,unidentified,+,CHEBI:17790
15600,3.1.1.1,carboxylesterase,methanol,Saccharolobus solfataricus,+,CHEBI:17790
15601,3.1.1.1,carboxylesterase,methanol,Homo sapiens,+,CHEBI:17790
15603,3.1.1.1,carboxylesterase,n-butanol,Homo sapiens,+,CHEBI:28885
15612,3.1.1.1,carboxylesterase,taurocholate,Homo sapiens,+,CHEBI:28865
15636,3.1.1.11,pectinesterase,ascorbic acid,Prunus armeniaca,+,CHEBI:29073
15652,3.1.1.116,sn-1-specific diacylglycerol lipase,glutathione,Homo sapiens,+,CHEBI:16856
15653,3.1.1.116,sn-1-specific diacylglycerol lipase,glutathione,Mus musculus,+,CHEBI:16856
15662,3.1.1.13,sterol esterase,17beta-estradiol,Mus musculus,+,CHEBI:16469
15666,3.1.1.13,sterol esterase,2-propanol,Burkholderia cepacia,+,CHEBI:17824
15668,3.1.1.13,sterol esterase,acetone,Burkholderia cepacia,+,CHEBI:15347
15679,3.1.1.13,sterol esterase,cholate,Trichoderma sp.,+,CHEBI:16359
15680,3.1.1.13,sterol esterase,cholate,Pseudomonas aeruginosa,+,CHEBI:16359
15681,3.1.1.13,sterol esterase,cholic acid,Streptomyces avermitilis,+,CHEBI:16359
15682,3.1.1.13,sterol esterase,cholic acid,Limtongozyma cylindracea,+,CHEBI:16359
15683,3.1.1.13,sterol esterase,cholic acid,Rattus sp.,+,CHEBI:16359
15684,3.1.1.13,sterol esterase,cholic acid,Fusarium oxysporum,+,CHEBI:16359
15688,3.1.1.13,sterol esterase,DMSO,Burkholderia cepacia,+,CHEBI:28262
15690,3.1.1.13,sterol esterase,ethanol,Bos taurus,+,CHEBI:16236
15691,3.1.1.13,sterol esterase,ethanol,Sus scrofa,+,CHEBI:16236
15692,3.1.1.13,sterol esterase,ethanol,Burkholderia cepacia,+,CHEBI:16236
15699,3.1.1.13,sterol esterase,methanol,Bos taurus,+,CHEBI:17790
15700,3.1.1.13,sterol esterase,methanol,Sus scrofa,+,CHEBI:17790
15701,3.1.1.13,sterol esterase,methanol,Burkholderia cepacia,+,CHEBI:17790
15702,3.1.1.13,sterol esterase,n-butanol,Bos taurus,+,CHEBI:28885
15703,3.1.1.13,sterol esterase,n-butanol,Sus scrofa,+,CHEBI:28885
15730,3.1.1.13,sterol esterase,taurocholate,Limtongozyma cylindracea,+,CHEBI:28865
15731,3.1.1.13,sterol esterase,taurocholate,Salmo salar,+,CHEBI:28865
15732,3.1.1.13,sterol esterase,taurocholate,Pseudomonas aeruginosa,+,CHEBI:28865
15747,3.1.1.14,chlorophyllase,acetone,Secale cereale,+,CHEBI:15347
15748,3.1.1.14,chlorophyllase,acetone,Arabidopsis thaliana,+,CHEBI:15347
15749,3.1.1.14,chlorophyllase,acetone,Beta vulgaris,+,CHEBI:15347
15750,3.1.1.14,chlorophyllase,acetone,Phaeodactylum tricornutum,+,CHEBI:15347
15777,3.1.1.2,arylesterase,cysteine,Lactiplantibacillus plantarum,+,CHEBI:35235
15784,3.1.1.2,arylesterase,dimethyl sulfoxide,Saccharolobus solfataricus,+,CHEBI:28262
15793,3.1.1.2,arylesterase,ethanol,Saccharolobus solfataricus,+,CHEBI:16236
15794,3.1.1.2,arylesterase,ethanol,Lactiplantibacillus plantarum,+,CHEBI:16236
15823,3.1.1.2,arylesterase,pyridoxal 5'-phosphate,Saccharolobus solfataricus,+,CHEBI:18405
15824,3.1.1.2,arylesterase,salicylic acid,Mus musculus,+,CHEBI:16914
15834,3.1.1.20,tannase,1-propanol,Aspergillus niger,+,CHEBI:28831
15835,3.1.1.20,tannase,acetone,Aspergillus niger,+,CHEBI:15347
15844,3.1.1.20,tannase,butanol,Aspergillus awamori,+,CHEBI:28885
15845,3.1.1.20,tannase,D-glucose,Aspergillus japonicus,+,CHEBI:4167
15846,3.1.1.20,tannase,D-glucose,Aspergillus oryzae,+,CHEBI:4167
15847,3.1.1.20,tannase,D-glucose,Aureobasidium pullulans,+,CHEBI:4167
15849,3.1.1.20,tannase,DMSO,Streptococcus gallolyticus,+,CHEBI:28262
15850,3.1.1.20,tannase,DMSO,Lactiplantibacillus plantarum,+,CHEBI:28262
15854,3.1.1.20,tannase,ethanol,Aspergillus nidulans,+,CHEBI:16236
15855,3.1.1.20,tannase,gallic acid,Aspergillus tamarii,+,CHEBI:30778
15856,3.1.1.20,tannase,gallic acid,Aspergillus niger,+,CHEBI:30778
15861,3.1.1.20,tannase,Isopropanol,Aspergillus nidulans,+,CHEBI:17824
15863,3.1.1.20,tannase,methanol,Aspergillus fumigatus,+,CHEBI:17790
15891,3.1.1.20,tannase,Urea,Verticillium sp.,+,CHEBI:16199
15892,3.1.1.20,tannase,Urea,uncultured bacterium,+,CHEBI:16199
15894,3.1.1.20,tannase,Urea,Lactiplantibacillus pentosus,+,CHEBI:16199
15895,3.1.1.20,tannase,Urea,Aspergillus fumigatus,+,CHEBI:16199
15896,3.1.1.20,tannase,Urea,Rhizopus arrhizus,+,CHEBI:16199
15897,3.1.1.20,tannase,Urea,Aspergillus foetidus,+,CHEBI:16199
15903,3.1.1.23,acylglycerol lipase,ethanol,Rattus norvegicus,+,CHEBI:16236
15904,3.1.1.23,acylglycerol lipase,glutamate,Mus musculus,+,CHEBI:16015
15906,3.1.1.23,acylglycerol lipase,taurodeoxycholate,Mycobacterium tuberculosis,+,CHEBI:9410
15924,3.1.1.3,triacylglycerol lipase,acetone,Streptomyces rimosus,+,CHEBI:15347
15925,3.1.1.3,triacylglycerol lipase,acetone,Priestia megaterium,+,CHEBI:15347
15929,3.1.1.3,triacylglycerol lipase,ascorbic acid,Amycolatopsis mediterranei,+,CHEBI:29073
15953,3.1.1.3,triacylglycerol lipase,cholate,Mus musculus,+,CHEBI:16359
15954,3.1.1.3,triacylglycerol lipase,cholate,Rattus norvegicus,+,CHEBI:16359
15955,3.1.1.3,triacylglycerol lipase,cholic acid,Priestia megaterium,+,CHEBI:16359
15971,3.1.1.3,triacylglycerol lipase,deoxycholic acid,Priestia megaterium,+,CHEBI:28834
15976,3.1.1.3,triacylglycerol lipase,dimethyl sulfoxide,Streptomyces rimosus,+,CHEBI:28262
15977,3.1.1.3,triacylglycerol lipase,dimethyl sulfoxide,Pseudomonas aeruginosa,+,CHEBI:28262
15985,3.1.1.3,triacylglycerol lipase,DMSO,Ralstonia sp.,+,CHEBI:28262
15986,3.1.1.3,triacylglycerol lipase,DMSO,Priestia megaterium,+,CHEBI:28262
15987,3.1.1.3,triacylglycerol lipase,DMSO,Pseudomonas aeruginosa,+,CHEBI:28262
15993,3.1.1.3,triacylglycerol lipase,ethanol,Streptomyces rimosus,+,CHEBI:16236
15994,3.1.1.3,triacylglycerol lipase,ethanol,Ralstonia sp.,+,CHEBI:16236
15995,3.1.1.3,triacylglycerol lipase,ethanolamine,Ralstonia sp.,+,CHEBI:16000
15999,3.1.1.3,triacylglycerol lipase,glutathione,Pseudomonas aeruginosa,+,CHEBI:16856
16008,3.1.1.3,triacylglycerol lipase,Isopropanol,Ralstonia sp.,+,CHEBI:17824
16009,3.1.1.3,triacylglycerol lipase,Isopropanol,Priestia megaterium,+,CHEBI:17824
16013,3.1.1.3,triacylglycerol lipase,lithocholic acid,Priestia megaterium,+,CHEBI:16325
16060,3.1.1.3,triacylglycerol lipase,sorbitol,Geobacillus stearothermophilus,+,CHEBI:17924
16061,3.1.1.3,triacylglycerol lipase,sorbitol,Bacillus licheniformis,+,CHEBI:17924
16064,3.1.1.3,triacylglycerol lipase,taurocholate,Oncorhynchus tshawytscha,+,CHEBI:28865
16065,3.1.1.3,triacylglycerol lipase,taurocholate,Mus musculus,+,CHEBI:28865
16066,3.1.1.3,triacylglycerol lipase,taurocholate,Rattus norvegicus,+,CHEBI:28865
16067,3.1.1.3,triacylglycerol lipase,taurocholic acid,Geotrichum marinum,+,CHEBI:28865
16068,3.1.1.3,triacylglycerol lipase,taurocholic acid,Aspergillus carneus,+,CHEBI:28865
16069,3.1.1.3,triacylglycerol lipase,taurodeoxycholate,Rhizopus homothallicus,+,CHEBI:9410
16101,3.1.1.32,phospholipase A1,1-propanol,Corticium centrifugum,+,CHEBI:28831
16171,3.1.1.4,phospholipase A2,ADP,Caenorhabditis elegans,+,CHEBI:16761
16172,3.1.1.4,phospholipase A2,ATP,Mesocricetus auratus,+,CHEBI:15422
16173,3.1.1.4,phospholipase A2,ATP,Caenorhabditis elegans,+,CHEBI:15422
16174,3.1.1.4,phospholipase A2,ATP,Mus musculus,+,CHEBI:15422
16175,3.1.1.4,phospholipase A2,ATP,Homo sapiens,+,CHEBI:15422
16177,3.1.1.4,phospholipase A2,bile acid,Homo sapiens,+,CHEBI:16359
16184,3.1.1.4,phospholipase A2,cholate,Pectobacterium carotovorum,+,CHEBI:16359
16185,3.1.1.4,phospholipase A2,cholate,Sus scrofa,+,CHEBI:16359
16187,3.1.1.4,phospholipase A2,deoxycholate,Homo sapiens,+,CHEBI:28834
16188,3.1.1.4,phospholipase A2,deoxycholate,Patiria pectinifera,+,CHEBI:28834
16189,3.1.1.4,phospholipase A2,deoxycholate,Pectobacterium carotovorum,+,CHEBI:28834
16190,3.1.1.4,phospholipase A2,deoxycholate,Streptomyces cinnamoneus,+,CHEBI:28834
16191,3.1.1.4,phospholipase A2,deoxycholate,Bungarus multicinctus,+,CHEBI:28834
16196,3.1.1.4,phospholipase A2,glycerol,Pyrococcus horikoshii,+,CHEBI:17754
16197,3.1.1.4,phospholipase A2,glycochenodeoxycholate,Sus scrofa,+,CHEBI:36274
16204,3.1.1.4,phospholipase A2,methanol,Pectobacterium carotovorum,+,CHEBI:17790
16217,3.1.1.4,phospholipase A2,salicylic acid,Crotalus adamanteus,+,CHEBI:16914
16218,3.1.1.4,phospholipase A2,salicylic acid,Sus scrofa,+,CHEBI:16914
16219,3.1.1.4,phospholipase A2,serine,Homo sapiens,+,CHEBI:33384
16230,3.1.1.4,phospholipase A2,taurochenodeoxycholate,Sus scrofa,+,CHEBI:16525
16231,3.1.1.4,phospholipase A2,taurocholate,Sus scrofa,+,CHEBI:28865
16244,3.1.1.47,1-alkyl-2-acetylglycerophosphocholine esterase,deoxycholate,Mus musculus,+,CHEBI:28834
16261,3.1.1.49,sinapine esterase,Acetylcholine,Raphanus sativus,+,CHEBI:15355
16263,3.1.1.5,lysophospholipase,carnitine,Cryptococcus gattii,+,CHEBI:3424
16264,3.1.1.5,lysophospholipase,chloramphenicol,Penicillium chrysogenum,+,CHEBI:17698
16268,3.1.1.5,lysophospholipase,ethanol,Thermococcus kodakarensis,+,CHEBI:16236
16269,3.1.1.5,lysophospholipase,glycerol,Pseudomonas aeruginosa,+,CHEBI:17754
16270,3.1.1.5,lysophospholipase,Isopropanol,Thermococcus kodakarensis,+,CHEBI:17824
16272,3.1.1.5,lysophospholipase,methanol,Thermococcus kodakarensis,+,CHEBI:17790
16281,3.1.1.50,wax-ester hydrolase,cholate,Oncorhynchus mykiss,+,CHEBI:16359
16282,3.1.1.50,wax-ester hydrolase,deoxycholate,Sinapis alba,+,CHEBI:28834
16285,3.1.1.50,wax-ester hydrolase,taurochenodeoxycholate,Oncorhynchus mykiss,+,CHEBI:16525
16286,3.1.1.50,wax-ester hydrolase,taurocholate,Oncorhynchus mykiss,+,CHEBI:28865
16287,3.1.1.50,wax-ester hydrolase,taurocholate,Salmo salar,+,CHEBI:28865
16294,3.1.1.53,sialate O-acetylesterase,CTP,Streptococcus suis,+,CHEBI:17677
16300,3.1.1.59,juvenile-hormone esterase,acetone,Manduca sexta,+,CHEBI:15347
16301,3.1.1.59,juvenile-hormone esterase,acetone,Heliothis virescens,+,CHEBI:15347
16302,3.1.1.59,juvenile-hormone esterase,acetone,Trichoplusia ni,+,CHEBI:15347
16305,3.1.1.59,juvenile-hormone esterase,ethanol,Manduca sexta,+,CHEBI:16236
16306,3.1.1.59,juvenile-hormone esterase,Isopropanol,Manduca sexta,+,CHEBI:17824
16316,3.1.1.6,acetylesterase,cellobiose,Trichoderma reesei,+,CHEBI:36217
16318,3.1.1.6,acetylesterase,Citric acid,Eleusine coracana,+,CHEBI:30769
16319,3.1.1.6,acetylesterase,D-galactose,Trichoderma reesei,+,CHEBI:4139
16320,3.1.1.6,acetylesterase,D-glucose,Trichoderma reesei,+,CHEBI:4167
16321,3.1.1.6,acetylesterase,D-xylose,Trichoderma reesei,+,CHEBI:53455
16355,3.1.1.7,acetylcholinesterase,choline,Schizaphis graminum,+,CHEBI:15354
16370,3.1.1.7,acetylcholinesterase,L-cysteine,Rattus norvegicus,+,CHEBI:35235
16375,3.1.1.7,acetylcholinesterase,n-butanol,Rattus norvegicus,+,CHEBI:28885
16397,3.1.1.72,acetylxylan esterase,xylitol,Talaromyces purpureogenus,+,CHEBI:17151
16398,3.1.1.72,acetylxylan esterase,xylose,Talaromyces purpureogenus,+,CHEBI:53455
16403,3.1.1.73,feruloyl esterase,ferulic acid,Dickeya dadantii,+,CHEBI:17620
16405,3.1.1.73,feruloyl esterase,oxalic acid,Eleusine coracana,+,CHEBI:16995
16412,3.1.1.74,cutinase,DMSO,Thermobifida fusca,+,CHEBI:28262
16425,3.1.1.75,poly(3-hydroxybutyrate) depolymerase,acetone,Thermus thermophilus,+,CHEBI:15347
16429,3.1.1.75,poly(3-hydroxybutyrate) depolymerase,ethanol,Thermus thermophilus,+,CHEBI:16236
16430,3.1.1.75,poly(3-hydroxybutyrate) depolymerase,methanol,Thermus thermophilus,+,CHEBI:17790
16433,3.1.1.75,poly(3-hydroxybutyrate) depolymerase,Octanoate,Pseudomonas putida,+,CHEBI:28837
16438,3.1.1.76,poly(3-hydroxyoctanoate) depolymerase,2-propanol,Streptomyces venezuelae,+,CHEBI:17824
16439,3.1.1.76,poly(3-hydroxyoctanoate) depolymerase,acetone,Thermus thermophilus,+,CHEBI:15347
16441,3.1.1.76,poly(3-hydroxyoctanoate) depolymerase,methanol,Thermus thermophilus,+,CHEBI:17790
16454,3.1.1.79,hormone-sensitive lipase,betaine,Psychrobacter sp.,+,CHEBI:17750
16456,3.1.1.79,hormone-sensitive lipase,DMSO,uncultured organism,+,CHEBI:28262
16459,3.1.1.79,hormone-sensitive lipase,L-methionine,Mus musculus,+,CHEBI:57844
16467,3.1.1.79,hormone-sensitive lipase,Trimethylamine N-oxide,Psychrobacter sp.,+,CHEBI:15724
16486,3.1.1.8,cholinesterase,citrate,Gallus gallus,+,CHEBI:30769
16487,3.1.1.8,cholinesterase,homocysteine thiolactone,Homo sapiens,+,CHEBI:60315
16514,3.1.11.5,exodeoxyribonuclease V,"3',5'-cyclic AMP",Escherichia coli,+,CHEBI:17489
16515,3.1.11.5,exodeoxyribonuclease V,5'-AMP,Escherichia coli,+,CHEBI:16027
16517,3.1.11.5,exodeoxyribonuclease V,adenosine,Escherichia coli,+,CHEBI:16335
16518,3.1.11.5,exodeoxyribonuclease V,ADP,Escherichia coli,+,CHEBI:16761
16521,3.1.11.5,exodeoxyribonuclease V,CTP,Escherichia coli,+,CHEBI:17677
16522,3.1.11.5,exodeoxyribonuclease V,dATP,Escherichia coli,+,CHEBI:16284
16523,3.1.11.5,exodeoxyribonuclease V,dCTP,Escherichia coli,+,CHEBI:16311
16524,3.1.11.5,exodeoxyribonuclease V,GTP,Escherichia coli,+,CHEBI:15996
16527,3.1.11.5,exodeoxyribonuclease V,S-adenosylmethionine,Escherichia coli,+,CHEBI:15414
16528,3.1.11.5,exodeoxyribonuclease V,TTP,Escherichia coli,+,CHEBI:18077
16529,3.1.11.5,exodeoxyribonuclease V,UTP,Escherichia coli,+,CHEBI:15713
16553,3.1.13.B1,5'-3' exoribonuclease,ATP,Saccharomyces cerevisiae,+,CHEBI:15422
16559,3.1.14.1,yeast ribonuclease,Trimethylamine N-oxide,Kluyveromyces lactis,+,CHEBI:15724
16565,3.1.2.1,acetyl-CoA hydrolase,acetate,Saccharomyces cerevisiae,+,CHEBI:15366
16566,3.1.2.1,acetyl-CoA hydrolase,acetate,Rattus norvegicus,+,CHEBI:15366
16567,3.1.2.1,acetyl-CoA hydrolase,acetyl-CoA,Rattus norvegicus,+,CHEBI:15351
16569,3.1.2.1,acetyl-CoA hydrolase,ADP,Mesocricetus auratus,+,CHEBI:16761
16572,3.1.2.1,acetyl-CoA hydrolase,ATP,Rattus norvegicus,+,CHEBI:15422
16578,3.1.2.1,acetyl-CoA hydrolase,CTP,Rattus norvegicus,+,CHEBI:17677
16591,3.1.2.1,acetyl-CoA hydrolase,galactose,Saccharomyces cerevisiae,+,CHEBI:4139
16592,3.1.2.1,acetyl-CoA hydrolase,GDP,Trypanosoma brucei,+,CHEBI:17552
16593,3.1.2.1,acetyl-CoA hydrolase,glycerol,Neurospora crassa,+,CHEBI:17754
16594,3.1.2.1,acetyl-CoA hydrolase,glycerol,Saccharomyces cerevisiae,+,CHEBI:17754
16595,3.1.2.1,acetyl-CoA hydrolase,GSH,Rattus norvegicus,+,CHEBI:16856
16596,3.1.2.1,acetyl-CoA hydrolase,GSSG,Rattus norvegicus,+,CHEBI:17858
16597,3.1.2.1,acetyl-CoA hydrolase,GTP,Rattus norvegicus,+,CHEBI:15996
16599,3.1.2.1,acetyl-CoA hydrolase,L(-)-carnitine,Crithidia fasciculata,+,CHEBI:39547
16600,3.1.2.1,acetyl-CoA hydrolase,L(-)-carnitine,Trypanosoma brucei,+,CHEBI:39547
16601,3.1.2.1,acetyl-CoA hydrolase,L(-)-carnitine,Trypanosoma cruzi,+,CHEBI:39547
16602,3.1.2.1,acetyl-CoA hydrolase,L(-)-carnitine,Trypanosoma dionisii,+,CHEBI:39547
16603,3.1.2.1,acetyl-CoA hydrolase,L(-)-carnitine,Trypanosoma vespertilionis,+,CHEBI:39547
16604,3.1.2.1,acetyl-CoA hydrolase,NADH,Rattus norvegicus,+,CHEBI:16908
16621,3.1.2.11,acetoacetyl-CoA hydrolase,cysteine,Bos taurus,+,CHEBI:35235
16622,3.1.2.11,acetoacetyl-CoA hydrolase,cysteine,Rattus norvegicus,+,CHEBI:35235
16624,3.1.2.11,acetoacetyl-CoA hydrolase,glutathione,Bos taurus,+,CHEBI:16856
16625,3.1.2.11,acetoacetyl-CoA hydrolase,glutathione,Rattus norvegicus,+,CHEBI:16856
16626,3.1.2.11,acetoacetyl-CoA hydrolase,thioglycolate,Bos taurus,+,CHEBI:30065
16627,3.1.2.16,citrate-lyase deacetylase,citrate,Rubrivivax gelatinosus,+,CHEBI:30769
16636,3.1.2.2,palmitoyl-CoA hydrolase,acetone,Pseudomonas aeruginosa,+,CHEBI:15347
16640,3.1.2.2,palmitoyl-CoA hydrolase,ADP,Rattus norvegicus,+,CHEBI:16761
16641,3.1.2.2,palmitoyl-CoA hydrolase,ATP,Rattus norvegicus,+,CHEBI:15422
16650,3.1.2.2,palmitoyl-CoA hydrolase,citrate,Rattus norvegicus,+,CHEBI:30769
16663,3.1.2.2,palmitoyl-CoA hydrolase,cysteine,Rattus norvegicus,+,CHEBI:35235
16676,3.1.2.2,palmitoyl-CoA hydrolase,ethanol,Pseudomonas aeruginosa,+,CHEBI:16236
16678,3.1.2.2,palmitoyl-CoA hydrolase,FAD,Rattus norvegicus,+,CHEBI:16238
16680,3.1.2.2,palmitoyl-CoA hydrolase,FMN,Rattus norvegicus,+,CHEBI:17621
16681,3.1.2.2,palmitoyl-CoA hydrolase,fumarate,Rattus norvegicus,+,CHEBI:18012
16685,3.1.2.2,palmitoyl-CoA hydrolase,L-carnitine,Rattus norvegicus,+,CHEBI:39547
16686,3.1.2.2,palmitoyl-CoA hydrolase,linoleic acid,Homo sapiens,+,CHEBI:17351
16694,3.1.2.2,palmitoyl-CoA hydrolase,NAD+,Rattus norvegicus,+,CHEBI:15846
16696,3.1.2.2,palmitoyl-CoA hydrolase,nicotinic acid,Rattus norvegicus,+,CHEBI:15940
16698,3.1.2.2,palmitoyl-CoA hydrolase,oleate,Saccharomyces cerevisiae,+,CHEBI:16196
16708,3.1.2.2,palmitoyl-CoA hydrolase,riboflavin,Rattus norvegicus,+,CHEBI:17015
16709,3.1.2.2,palmitoyl-CoA hydrolase,succinate,Rattus norvegicus,+,CHEBI:15741
16726,3.1.2.20,acyl-CoA hydrolase,acetone,Pseudomonas aeruginosa,+,CHEBI:15347
16729,3.1.2.20,acyl-CoA hydrolase,ADP,Rattus norvegicus,+,CHEBI:16761
16730,3.1.2.20,acyl-CoA hydrolase,ATP,Arabidopsis thaliana,+,CHEBI:15422
16731,3.1.2.20,acyl-CoA hydrolase,ATP,Mus musculus,+,CHEBI:15422
16732,3.1.2.20,acyl-CoA hydrolase,ATP,Rattus norvegicus,+,CHEBI:15422
16741,3.1.2.20,acyl-CoA hydrolase,citrate,Rattus norvegicus,+,CHEBI:30769
16752,3.1.2.20,acyl-CoA hydrolase,cysteine,Rattus norvegicus,+,CHEBI:35235
16765,3.1.2.20,acyl-CoA hydrolase,ethanol,Pseudomonas aeruginosa,+,CHEBI:16236
16767,3.1.2.20,acyl-CoA hydrolase,FAD,Rattus norvegicus,+,CHEBI:16238
16769,3.1.2.20,acyl-CoA hydrolase,FMN,Rattus norvegicus,+,CHEBI:17621
16770,3.1.2.20,acyl-CoA hydrolase,fumarate,Rattus norvegicus,+,CHEBI:18012
16775,3.1.2.20,acyl-CoA hydrolase,L-carnitine,Rattus norvegicus,+,CHEBI:39547
16776,3.1.2.20,acyl-CoA hydrolase,linoleic acid,Homo sapiens,+,CHEBI:17351
16784,3.1.2.20,acyl-CoA hydrolase,NAD+,Rattus norvegicus,+,CHEBI:15846
16786,3.1.2.20,acyl-CoA hydrolase,nicotinic acid,Rattus norvegicus,+,CHEBI:15940
16788,3.1.2.20,acyl-CoA hydrolase,oleate,Saccharomyces cerevisiae,+,CHEBI:16196
16795,3.1.2.20,acyl-CoA hydrolase,riboflavin,Rattus norvegicus,+,CHEBI:17015
16796,3.1.2.20,acyl-CoA hydrolase,succinate,Rattus norvegicus,+,CHEBI:15741
16809,3.1.2.21,dodecanoyl-[acyl-carrier-protein] hydrolase,cholate,Umbellularia californica,+,CHEBI:16359
16813,3.1.2.27,choloyl-CoA hydrolase,CoA,Homo sapiens,+,CHEBI:15346
16818,3.1.2.6,hydroxyacylglutathione hydrolase,auxin,Glycine max,+,CHEBI:16411
16829,3.1.21.1,deoxyribonuclease I,mannitol,Medicago sativa,+,CHEBI:16899
16836,3.1.21.3,type I site-specific deoxyribonuclease,S-adenosyl methionine,Escherichia coli,+,CHEBI:15414
16837,3.1.21.3,type I site-specific deoxyribonuclease,S-adenosyl-L-methionine,Escherichia coli,+,CHEBI:15414
16839,3.1.21.3,type I site-specific deoxyribonuclease,S-adenosyl-L-methionine,Staphylococcus aureus,+,CHEBI:15414
16842,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Methylophilus methylotrophus,+,CHEBI:15414
16843,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Acinetobacter lwoffii,+,CHEBI:15414
16844,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Bacillus pumilus,+,CHEBI:15414
16845,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Campylobacter jejuni,+,CHEBI:15414
16846,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Citrobacter sp.,+,CHEBI:15414
16847,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Geobacillus stearothermophilus,+,CHEBI:15414
16848,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Lysinibacillus sphaericus,+,CHEBI:15414
16849,3.1.21.4,type II site-specific deoxyribonuclease,S-adenosyl-L-methionine,Weizmannia coagulans,+,CHEBI:15414
16850,3.1.21.5,type III site-specific deoxyribonuclease,ATP,Escherichia coli,+,CHEBI:15422
16851,3.1.21.5,type III site-specific deoxyribonuclease,ATP,Providencia stuartii,+,CHEBI:15422
16853,3.1.21.5,type III site-specific deoxyribonuclease,S-adenosylmethionine,Lactococcus lactis,+,CHEBI:15414
16856,3.1.21.7,deoxyribonuclease V,ATP,Escherichia coli,+,CHEBI:15422
16866,3.1.22.1,deoxyribonuclease II,cysteine,Sus scrofa,+,CHEBI:35235
16873,3.1.22.1,deoxyribonuclease II,phenol,Viviparus viviparus,+,CHEBI:15882
16874,3.1.25.1,deoxyribonuclease (pyrimidine dimer),rATP,Micrococcus luteus,+,CHEBI:15422
16883,3.1.26.3,ribonuclease III,ATP,Drosophila melanogaster,+,CHEBI:15422
16886,3.1.26.3,ribonuclease III,glutamate,Escherichia coli,+,CHEBI:16015
16942,3.1.3.1,alkaline phosphatase,beta-estradiol,Saccharomyces cerevisiae,+,CHEBI:16469
16943,3.1.3.1,alkaline phosphatase,cholesterol,Saccharomyces cerevisiae,+,CHEBI:16113
16951,3.1.3.1,alkaline phosphatase,histidine,Neurospora crassa,+,CHEBI:57595
16953,3.1.3.1,alkaline phosphatase,L-Leu,Saccharomyces cerevisiae,+,CHEBI:57427
16954,3.1.3.1,alkaline phosphatase,L-Phe,Saccharomyces cerevisiae,+,CHEBI:58095
16987,3.1.3.106,2-lysophosphatidate phosphatase,cholate,Bos taurus,+,CHEBI:16359
17003,3.1.3.11,fructose-bisphosphatase,ADP,Phagocata sibirica,+,CHEBI:16761
17007,3.1.3.11,fructose-bisphosphatase,AMP,Phagocata sibirica,+,CHEBI:16027
17008,3.1.3.11,fructose-bisphosphatase,AMP,Homo sapiens,+,CHEBI:16027
17009,3.1.3.11,fructose-bisphosphatase,AMP,Ptyas dhumnades,+,CHEBI:16027
17010,3.1.3.11,fructose-bisphosphatase,AMP,Euglena gracilis,+,CHEBI:16027
17011,3.1.3.11,fructose-bisphosphatase,ATP,Phagocata sibirica,+,CHEBI:15422
17013,3.1.3.11,fructose-bisphosphatase,cAMP,Spinacia oleracea,+,CHEBI:17489
17014,3.1.3.11,fructose-bisphosphatase,citrate,Bos taurus,+,CHEBI:30769
17015,3.1.3.11,fructose-bisphosphatase,citrate,Escherichia coli,+,CHEBI:30769
17016,3.1.3.11,fructose-bisphosphatase,citrate,Gallus gallus,+,CHEBI:30769
17017,3.1.3.11,fructose-bisphosphatase,citrate,Homo sapiens,+,CHEBI:30769
17018,3.1.3.11,fructose-bisphosphatase,CoA,Cyberlindnera jadinii,+,CHEBI:15346
17019,3.1.3.11,fructose-bisphosphatase,Cys,Rhodopseudomonas palustris,+,CHEBI:35235
17020,3.1.3.11,fructose-bisphosphatase,Cys,Sus scrofa,+,CHEBI:35235
17051,3.1.3.11,fructose-bisphosphatase,"fructose 1,6-diphosphate",Spinacia oleracea,+,CHEBI:28013
