,EC,Enz,Met,Org,Mode,ChEBI
87064,2.4.2.7,adenine phosphoribosyltransferase,ADP,Schizosaccharomyces pombe,-,CHEBI:16761
87065,2.4.2.7,adenine phosphoribosyltransferase,ADP,Saccharolobus solfataricus,-,CHEBI:16761
87067,2.4.2.7,adenine phosphoribosyltransferase,alpha-D-5-phosphoribose 1-diphosphate,Arabidopsis thaliana,-,CHEBI:17111
87068,2.4.2.7,adenine phosphoribosyltransferase,AMP,Arabidopsis thaliana,-,CHEBI:16027
87069,2.4.2.7,adenine phosphoribosyltransferase,AMP,Escherichia coli,-,CHEBI:16027
87070,2.4.2.7,adenine phosphoribosyltransferase,AMP,Homo sapiens,-,CHEBI:16027
87071,2.4.2.7,adenine phosphoribosyltransferase,AMP,Leishmania donovani,-,CHEBI:16027
87072,2.4.2.7,adenine phosphoribosyltransferase,AMP,Saccharolobus solfataricus,-,CHEBI:16027
87073,2.4.2.7,adenine phosphoribosyltransferase,AMP,Schizosaccharomyces pombe,-,CHEBI:16027
87076,2.4.2.7,adenine phosphoribosyltransferase,AMP,Artemia sp.,-,CHEBI:16027
87077,2.4.2.7,adenine phosphoribosyltransferase,AMP,Catharanthus roseus,-,CHEBI:16027
87079,2.4.2.7,adenine phosphoribosyltransferase,AMP,Mus musculus,-,CHEBI:16027
87080,2.4.2.7,adenine phosphoribosyltransferase,AMP,Giardia intestinalis,-,CHEBI:16027
87081,2.4.2.7,adenine phosphoribosyltransferase,ATP,Homo sapiens,-,CHEBI:15422
87082,2.4.2.7,adenine phosphoribosyltransferase,ATP,Saccharolobus solfataricus,-,CHEBI:15422
87083,2.4.2.7,adenine phosphoribosyltransferase,ATP,Schizosaccharomyces pombe,-,CHEBI:15422
87095,2.4.2.7,adenine phosphoribosyltransferase,citrate,Homo sapiens,-,CHEBI:30769
87097,2.4.2.7,adenine phosphoribosyltransferase,CTP,Schizosaccharomyces pombe,-,CHEBI:17677
87100,2.4.2.7,adenine phosphoribosyltransferase,dAMP,Schizosaccharomyces pombe,-,CHEBI:17713
87101,2.4.2.7,adenine phosphoribosyltransferase,dATP,Schizosaccharomyces pombe,-,CHEBI:16284
87110,2.4.2.7,adenine phosphoribosyltransferase,GDP,Schizosaccharomyces pombe,-,CHEBI:17552
87111,2.4.2.7,adenine phosphoribosyltransferase,GMP,Catharanthus roseus,-,CHEBI:17345
87112,2.4.2.7,adenine phosphoribosyltransferase,GMP,Homo sapiens,-,CHEBI:17345
87113,2.4.2.7,adenine phosphoribosyltransferase,GMP,Mycoplasma mycoides,-,CHEBI:17345
87114,2.4.2.7,adenine phosphoribosyltransferase,GMP,Schizosaccharomyces pombe,-,CHEBI:17345
87115,2.4.2.7,adenine phosphoribosyltransferase,GTP,Schizosaccharomyces pombe,-,CHEBI:15996
87116,2.4.2.7,adenine phosphoribosyltransferase,guanine,Artemia sp.,-,CHEBI:16235
87117,2.4.2.7,adenine phosphoribosyltransferase,guanine,Leishmania donovani,-,CHEBI:16235
87123,2.4.2.7,adenine phosphoribosyltransferase,hypoxanthine,Leishmania donovani,-,CHEBI:17368
87154,2.4.2.7,adenine phosphoribosyltransferase,succinate,Homo sapiens,-,CHEBI:15741
87158,2.4.2.7,adenine phosphoribosyltransferase,UDP,Schizosaccharomyces pombe,-,CHEBI:17659
87159,2.4.2.7,adenine phosphoribosyltransferase,UMP,Catharanthus roseus,-,CHEBI:16695
87160,2.4.2.7,adenine phosphoribosyltransferase,xanthine,Leishmania donovani,-,CHEBI:48517
87225,2.4.2.8,hypoxanthine phosphoribosyltransferase,5-phospho-alpha-D-ribose 1-diphosphate,Giardia intestinalis,-,CHEBI:17111
87226,2.4.2.8,hypoxanthine phosphoribosyltransferase,5-phospho-alpha-D-ribose 1-diphosphate,Trypanosoma cruzi,-,CHEBI:17111
87227,2.4.2.8,hypoxanthine phosphoribosyltransferase,5-phospho-alpha-D-ribose 1-diphosphate,Tritrichomonas suis,-,CHEBI:17111
87228,2.4.2.8,hypoxanthine phosphoribosyltransferase,6-aminopurine nucleotides,Escherichia coli,-,CHEBI:16027
87229,2.4.2.8,hypoxanthine phosphoribosyltransferase,6-aminopurine nucleotides,Salmonella enterica,-,CHEBI:16027
87231,2.4.2.8,hypoxanthine phosphoribosyltransferase,6-Hydroxypurine nucleotides,Escherichia coli,-,CHEBI:17202
87232,2.4.2.8,hypoxanthine phosphoribosyltransferase,6-Hydroxypurine nucleotides,Salmonella enterica,-,CHEBI:17202
87267,2.4.2.8,hypoxanthine phosphoribosyltransferase,ADP,Tritrichomonas suis,-,CHEBI:16761
87268,2.4.2.8,hypoxanthine phosphoribosyltransferase,AMP,Schizosaccharomyces pombe,-,CHEBI:16027
87269,2.4.2.8,hypoxanthine phosphoribosyltransferase,AMP,Tritrichomonas suis,-,CHEBI:16027
87270,2.4.2.8,hypoxanthine phosphoribosyltransferase,AMP,Cricetulus griseus,-,CHEBI:16027
87271,2.4.2.8,hypoxanthine phosphoribosyltransferase,ATP,Streptomyces cyanogenus,-,CHEBI:15422
87279,2.4.2.8,hypoxanthine phosphoribosyltransferase,CDP,Schizosaccharomyces pombe,-,CHEBI:17239
87309,2.4.2.8,hypoxanthine phosphoribosyltransferase,GDP,Schizosaccharomyces pombe,-,CHEBI:17552
87310,2.4.2.8,hypoxanthine phosphoribosyltransferase,GDP,Streptomyces cyanogenus,-,CHEBI:17552
87311,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Leishmania donovani,-,CHEBI:17345
87312,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Schizosaccharomyces pombe,-,CHEBI:17345
87313,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Streptomyces cyanogenus,-,CHEBI:17345
87314,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Trypanosoma brucei,-,CHEBI:17345
87315,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Methanococcus voltae,-,CHEBI:17345
87316,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Giardia intestinalis,-,CHEBI:17345
87317,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Escherichia coli,-,CHEBI:17345
87318,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Plasmodium falciparum,-,CHEBI:17345
87319,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Trypanosoma cruzi,-,CHEBI:17345
87320,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Artemia sp.,-,CHEBI:17345
87321,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Cricetulus griseus,-,CHEBI:17345
87322,2.4.2.8,hypoxanthine phosphoribosyltransferase,GMP,Tritrichomonas suis,-,CHEBI:17345
87323,2.4.2.8,hypoxanthine phosphoribosyltransferase,GTP,Leishmania donovani,-,CHEBI:15996
87324,2.4.2.8,hypoxanthine phosphoribosyltransferase,GTP,Schizosaccharomyces pombe,-,CHEBI:15996
87325,2.4.2.8,hypoxanthine phosphoribosyltransferase,GTP,Streptomyces cyanogenus,-,CHEBI:15996
87326,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine,Methanococcus voltae,-,CHEBI:16235
87327,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine,Cryptosporidium parvum,-,CHEBI:16235
87328,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine,Saccharomyces cerevisiae,-,CHEBI:16235
87329,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine,Artemia sp.,-,CHEBI:16235
87330,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine ribose 5'-phosphate,Homo sapiens,-,CHEBI:17345
87331,2.4.2.8,hypoxanthine phosphoribosyltransferase,guanine ribose 5'-phosphate,Plasmodium falciparum,-,CHEBI:17345
87334,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine,Methanococcus voltae,-,CHEBI:17368
87335,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine,Cryptosporidium parvum,-,CHEBI:17368
87336,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine,Saccharomyces cerevisiae,-,CHEBI:17368
87337,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine,Artemia sp.,-,CHEBI:17368
87338,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine ribose 5'-phosphate,Homo sapiens,-,CHEBI:17202
87339,2.4.2.8,hypoxanthine phosphoribosyltransferase,hypoxanthine ribose 5'-phosphate,Plasmodium falciparum,-,CHEBI:17202
87340,2.4.2.8,hypoxanthine phosphoribosyltransferase,IDP,Schizosaccharomyces pombe,-,CHEBI:17808
87341,2.4.2.8,hypoxanthine phosphoribosyltransferase,IDP,Streptomyces cyanogenus,-,CHEBI:17808
87346,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Schizosaccharomyces pombe,-,CHEBI:17202
87347,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Streptomyces cyanogenus,-,CHEBI:17202
87348,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Trypanosoma brucei,-,CHEBI:17202
87349,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Escherichia coli,-,CHEBI:17202
87350,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Trypanosoma cruzi,-,CHEBI:17202
87351,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Caldanaerobacter subterraneus,-,CHEBI:17202
87352,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Cricetulus griseus,-,CHEBI:17202
87353,2.4.2.8,hypoxanthine phosphoribosyltransferase,IMP,Tritrichomonas suis,-,CHEBI:17202
87354,2.4.2.8,hypoxanthine phosphoribosyltransferase,Inosine,Cricetulus griseus,-,CHEBI:17596
87357,2.4.2.8,hypoxanthine phosphoribosyltransferase,ITP,Schizosaccharomyces pombe,-,CHEBI:16039
87368,2.4.2.8,hypoxanthine phosphoribosyltransferase,ppGpp,Escherichia coli,-,CHEBI:17633
87369,2.4.2.8,hypoxanthine phosphoribosyltransferase,ppGpp,Salmonella enterica,-,CHEBI:17633
87377,2.4.2.8,hypoxanthine phosphoribosyltransferase,UDP,Schizosaccharomyces pombe,-,CHEBI:17659
87379,2.4.2.8,hypoxanthine phosphoribosyltransferase,xanthine,Plasmodium lophurae,-,CHEBI:48517
87380,2.4.2.8,hypoxanthine phosphoribosyltransferase,xanthine,Saccharomyces cerevisiae,-,CHEBI:48517
87381,2.4.2.8,hypoxanthine phosphoribosyltransferase,xanthine,Cryptosporidium parvum,-,CHEBI:48517
87382,2.4.2.8,hypoxanthine phosphoribosyltransferase,XMP,Schizosaccharomyces pombe,-,CHEBI:15652
87383,2.4.2.8,hypoxanthine phosphoribosyltransferase,XMP,Tritrichomonas suis,-,CHEBI:15652
87451,2.4.2.9,uracil phosphoribosyltransferase,5-fluorouracil,Toxoplasma gondii,-,CHEBI:46345
87452,2.4.2.9,uracil phosphoribosyltransferase,5-fluorouracil,Escherichia coli,-,CHEBI:46345
87453,2.4.2.9,uracil phosphoribosyltransferase,5-fluorouracil,Leishmania donovani,-,CHEBI:46345
87456,2.4.2.9,uracil phosphoribosyltransferase,5-phosphoribose 1-diphosphate,Escherichia coli,-,CHEBI:17111
87459,2.4.2.9,uracil phosphoribosyltransferase,CTP,Saccharolobus shibatae,-,CHEBI:17677
87460,2.4.2.9,uracil phosphoribosyltransferase,CTP,Saccharolobus solfataricus,-,CHEBI:17677
87463,2.4.2.9,uracil phosphoribosyltransferase,dCMP,Saccharomyces cerevisiae,-,CHEBI:15918
87464,2.4.2.9,uracil phosphoribosyltransferase,dCTP,Saccharomyces cerevisiae,-,CHEBI:16311
87468,2.4.2.9,uracil phosphoribosyltransferase,dUMP,Saccharomyces cerevisiae,-,CHEBI:17622
87469,2.4.2.9,uracil phosphoribosyltransferase,dUTP,Escherichia coli,-,CHEBI:17625
87471,2.4.2.9,uracil phosphoribosyltransferase,GTP,Crithidia luciliae,-,CHEBI:15996
87472,2.4.2.9,uracil phosphoribosyltransferase,GTP,Toxoplasma gondii,-,CHEBI:15996
87477,2.4.2.9,uracil phosphoribosyltransferase,TTP,Saccharomyces cerevisiae,-,CHEBI:18077
87478,2.4.2.9,uracil phosphoribosyltransferase,UDP,Saccharomyces cerevisiae,-,CHEBI:17659
87479,2.4.2.9,uracil phosphoribosyltransferase,UMP,Saccharolobus shibatae,-,CHEBI:16695
87480,2.4.2.9,uracil phosphoribosyltransferase,UMP,Saccharomyces cerevisiae,-,CHEBI:16695
87481,2.4.2.9,uracil phosphoribosyltransferase,UMP,Giardia intestinalis,-,CHEBI:16695
87482,2.4.2.9,uracil phosphoribosyltransferase,UMP,Saccharolobus solfataricus,-,CHEBI:16695
87483,2.4.2.9,uracil phosphoribosyltransferase,UMP,Bacillus subtilis,-,CHEBI:16695
87484,2.4.2.9,uracil phosphoribosyltransferase,UMP,Mycobacterium tuberculosis,-,CHEBI:16695
87485,2.4.2.9,uracil phosphoribosyltransferase,Uracil,Eremothecium gossypii,-,CHEBI:17568
87486,2.4.2.9,uracil phosphoribosyltransferase,Uracil,Leishmania donovani,-,CHEBI:17568
87487,2.4.2.9,uracil phosphoribosyltransferase,UTP,Saccharolobus shibatae,-,CHEBI:15713
87488,2.4.2.9,uracil phosphoribosyltransferase,UTP,Tetrahymena pyriformis,-,CHEBI:15713
87501,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CDP,Homo sapiens,-,CHEBI:17239
87502,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CDP,Photobacterium damselae,-,CHEBI:17239
87503,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CDP,Rattus norvegicus,-,CHEBI:17239
87505,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CMP,Homo sapiens,-,CHEBI:17361
87506,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CMP,Rattus norvegicus,-,CHEBI:17361
87510,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CTP,Homo sapiens,-,CHEBI:17677
87511,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CTP,Rattus norvegicus,-,CHEBI:17677
87513,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CTP,Photobacterium damselae,-,CHEBI:17677
87514,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",CTP,Bombyx mori,-,CHEBI:17677
87519,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",cytidine,Photobacterium damselae,-,CHEBI:17562
87520,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",cytidine,Photobacterium leiognathi,-,CHEBI:17562
87521,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",cytidine,Photobacterium sp.,-,CHEBI:17562
87522,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",deoxycholate,Rattus norvegicus,-,CHEBI:28834
87530,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",long chain fatty acids,Rattus norvegicus,-,CHEBI:28842
87537,2.4.99.1,"beta-galactoside alpha-(2,6)-sialyltransferase",UTP,Homo sapiens,-,CHEBI:15713
87539,2.4.99.12,lipid IVA 3-deoxy-D-manno-octulosonic acid transferase,Re endotoxin,Escherichia coli,-,CHEBI:27963
87541,2.4.99.13,(Kdo)-lipid IVA 3-deoxy-D-manno-octulosonic acid transferase,Re endotoxin,Escherichia coli,-,CHEBI:27963
87545,2.4.99.16,starch synthase (maltosyl-transferring),ATP,Mycolicibacterium smegmatis,-,CHEBI:15422
87546,2.4.99.16,starch synthase (maltosyl-transferring),D-glucose 1-phosphate,Mycolicibacterium smegmatis,-,CHEBI:16077
87547,2.4.99.16,starch synthase (maltosyl-transferring),D-glucose 6-phosphate,Mycolicibacterium smegmatis,-,CHEBI:4170
87555,2.4.99.17,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,L-methionine,Escherichia coli,-,CHEBI:57844
87565,2.4.99.17,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,S-adenosylhomocysteine,Escherichia coli,-,CHEBI:57856
87600,2.4.99.2,"beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminide alpha-2,3-sialyltransferase",CMP-N-acetylneuraminate,Rattus norvegicus,-,CHEBI:16556
87611,2.4.99.20,2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase,NAD+,Oryctolagus cuniculus,-,CHEBI:15846
87612,2.4.99.20,2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase,NADP+,Oryctolagus cuniculus,-,CHEBI:18009
87613,2.4.99.20,2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase,nicotinamide,Oryctolagus cuniculus,-,CHEBI:17154
87618,2.4.99.3,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase",CDP,Sus scrofa,-,CHEBI:17239
87619,2.4.99.3,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase",CMP,Sus scrofa,-,CHEBI:17361
87620,2.4.99.3,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase",CTP,Sus scrofa,-,CHEBI:17677
87625,2.4.99.4,"beta-galactoside alpha-2,3-sialyltransferase",CDP,Sus scrofa,-,CHEBI:17239
87626,2.4.99.4,"beta-galactoside alpha-2,3-sialyltransferase",CMP,Sus scrofa,-,CHEBI:17361
87627,2.4.99.4,"beta-galactoside alpha-2,3-sialyltransferase",CTP,Sus scrofa,-,CHEBI:17677
87633,2.4.99.6,"N-acetyllactosaminide alpha-2,3-sialyltransferase",5'-CMP,Gallus gallus,-,CHEBI:17361
87636,2.4.99.7,"alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3-N-acetylgalactosaminide 6-alpha-sialyltransferase",CMP,Rattus norvegicus,-,CHEBI:17361
87641,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",ADP,Rattus norvegicus,-,CHEBI:16761
87642,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",AMP,Rattus norvegicus,-,CHEBI:16027
87643,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",ATP,Rattus norvegicus,-,CHEBI:15422
87648,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",CDP,Rattus norvegicus,-,CHEBI:17239
87649,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",CMP,Rattus norvegicus,-,CHEBI:17361
87651,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",CTP,Rattus norvegicus,-,CHEBI:17677
87663,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",GDP,Rattus norvegicus,-,CHEBI:17552
87664,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",GMP,Rattus norvegicus,-,CHEBI:17345
87665,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",GTP,Rattus norvegicus,-,CHEBI:15996
87670,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",TDP,Rattus norvegicus,-,CHEBI:18075
87671,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",TMP,Rattus norvegicus,-,CHEBI:17013
87673,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",TTP,Rattus norvegicus,-,CHEBI:18077
87674,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",UDP,Rattus norvegicus,-,CHEBI:17659
87675,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",UMP,Rattus norvegicus,-,CHEBI:16695
87676,2.4.99.8,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase",UTP,Rattus norvegicus,-,CHEBI:15713
87685,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",CDP,Rattus norvegicus,-,CHEBI:17239
87686,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",CMP,Gallus gallus,-,CHEBI:17361
87687,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",CMP,Rattus norvegicus,-,CHEBI:17361
87688,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",CMP,Homo sapiens,-,CHEBI:17361
87691,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",CTP,Rattus norvegicus,-,CHEBI:17677
87717,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",UDP,Gallus gallus,-,CHEBI:17659
87720,2.4.99.9,"lactosylceramide alpha-2,3-sialyltransferase",UDPgalactose,Gallus gallus,-,CHEBI:67119
87749,2.4.99.B6,lipopolysaccharide heptosyltransferase I,D-galactose,Escherichia coli,-,CHEBI:4139
87750,2.4.99.B6,lipopolysaccharide heptosyltransferase I,D-glucose,Escherichia coli,-,CHEBI:4167
87780,2.5.1.1,dimethylallyltranstransferase,farnesyl diphosphate,Homo sapiens,-,CHEBI:17407
87781,2.5.1.1,dimethylallyltranstransferase,isopentenyl diphosphate,Phaedon cochleariae,-,CHEBI:16584
87929,2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase",farnesyl diphosphate,Abies grandis,-,CHEBI:17407
87930,2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase",farnesyl diphosphate,Homo sapiens,-,CHEBI:17407
87931,2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase",geranyl diphosphate,Phaedon cochleariae,-,CHEBI:17211
87940,2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase",isopentenyl diphosphate,Homo sapiens,-,CHEBI:16584
87941,2.5.1.10,"(2E,6E)-farnesyl diphosphate synthase",isopentenyl diphosphate,Phaedon cochleariae,-,CHEBI:16584
88117,2.5.1.140,N-(2-amino-2-carboxyethyl)-L-glutamate synthase,L-cysteine,Staphylococcus aureus,-,CHEBI:35235
88132,2.5.1.144,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent),S-sulfocysteine,Salmonella enterica,-,CHEBI:27891
88138,2.5.1.145,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase,palmitic acid,Escherichia coli,-,CHEBI:15756
88190,2.5.1.15,dihydropteroate synthase,2-amino-4-hydroxy-6-hydroxymethyl-dihydropteridine,Plasmodium chabaudi,-,CHEBI:44841
88252,2.5.1.15,dihydropteroate synthase,"7,8-dihydropteroate",Hippophae rhamnoides,-,CHEBI:4581
88253,2.5.1.15,dihydropteroate synthase,"7,8-Dihydropteroic acid",Escherichia coli,-,CHEBI:4581
88254,2.5.1.15,dihydropteroate synthase,"7,8-Dihydropteroic acid",Pisum sativum,-,CHEBI:4581
88260,2.5.1.15,dihydropteroate synthase,chloramphenicol,Bacillus anthracis,-,CHEBI:17698
88271,2.5.1.15,dihydropteroate synthase,dihydrofolate,Hippophae rhamnoides,-,CHEBI:15633
88272,2.5.1.15,dihydropteroate synthase,dihydrofolate,Streptococcus pneumoniae,-,CHEBI:15633
88273,2.5.1.15,dihydropteroate synthase,dihydrofolate monoglutamate,Pisum sativum,-,CHEBI:15633
88274,2.5.1.15,dihydropteroate synthase,folate,Streptococcus pneumoniae,-,CHEBI:27470
88282,2.5.1.15,dihydropteroate synthase,p-Aminobenzoate,Plasmodium chabaudi,-,CHEBI:17836
88385,2.5.1.15,dihydropteroate synthase,tetrahydrofolate-Glu,Hippophae rhamnoides,-,CHEBI:27650
88389,2.5.1.15,dihydropteroate synthase,Urea,Plasmodium falciparum,-,CHEBI:16199
88418,2.5.1.16,spermidine synthase,5'-deoxy-5'-methylthioadenosine,Rattus norvegicus,-,CHEBI:17509
88419,2.5.1.16,spermidine synthase,5'-deoxy-5'-methylthioadenosine,Brassica rapa,-,CHEBI:17509
88426,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Bos taurus,-,CHEBI:17509
88427,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Homo sapiens,-,CHEBI:17509
88428,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Rattus norvegicus,-,CHEBI:17509
88429,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Senecio vulgaris,-,CHEBI:17509
88430,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Plasmodium falciparum,-,CHEBI:17509
88433,2.5.1.16,spermidine synthase,5'-methylthioadenosine,Escherichia coli,-,CHEBI:17509
88447,2.5.1.16,spermidine synthase,arginine,Senecio vulgaris,-,CHEBI:16467
88528,2.5.1.16,spermidine synthase,S-adenosyl-(5')-3-methylthio-1-propylamine,Brassica rapa,-,CHEBI:15625
88529,2.5.1.16,spermidine synthase,S-adenosyl-(5')-3-methylthio-1-propylamine,Escherichia coli,-,CHEBI:15625
88530,2.5.1.16,spermidine synthase,S-adenosyl-(5')-3-methylthio-1-propylamine,Senecio vulgaris,-,CHEBI:15625
88549,2.5.1.16,spermidine synthase,S-adenosyl-L-methionine,Rattus norvegicus,-,CHEBI:15414
88550,2.5.1.16,spermidine synthase,S-adenosyl-L-methionine,Homo sapiens,-,CHEBI:15414
88576,2.5.1.17,corrinoid adenosyltransferase,2'-deoxyadenosine,Salmonella enterica,-,CHEBI:17256
88579,2.5.1.17,corrinoid adenosyltransferase,adenosine,Salmonella enterica,-,CHEBI:16335
88580,2.5.1.17,corrinoid adenosyltransferase,ADP,Salmonella enterica,-,CHEBI:16761
88586,2.5.1.17,corrinoid adenosyltransferase,cobinamide,Limosilactobacillus reuteri,-,CHEBI:27937
88594,2.5.1.17,corrinoid adenosyltransferase,"hydrogenobyrinic acid a,c-diamide",Pseudomonas denitrificans,-,CHEBI:27914
88706,2.5.1.18,glutathione transferase,"2-methyl-1,4-naphthoquinone",Plasmodium yoelii,-,CHEBI:28869
88770,2.5.1.18,glutathione transferase,ADP,Rattus norvegicus,-,CHEBI:16761
88790,2.5.1.18,glutathione transferase,alpha-tocopherol,Setaria cervi,-,CHEBI:18145
88793,2.5.1.18,glutathione transferase,ascorbate,Rattus norvegicus,-,CHEBI:29073
88806,2.5.1.18,glutathione transferase,bile acid,Bombyx mori,-,CHEBI:16359
88807,2.5.1.18,glutathione transferase,bilirubin,Ascaris suum,-,CHEBI:16990
88808,2.5.1.18,glutathione transferase,bilirubin,Echinococcus granulosus,-,CHEBI:16990
88809,2.5.1.18,glutathione transferase,bilirubin,Mus musculus,-,CHEBI:16990
