	EC	Enz	Met	Org	Mode	ChEBI
24490	2.7.4.10	nucleoside-triphosphate-adenylate kinase	GDP	Bos taurus	-	CHEBI:17552
24491	2.7.4.10	nucleoside-triphosphate-adenylate kinase	GTP	Bos taurus	-	CHEBI:15996
24492	2.7.4.10	nucleoside-triphosphate-adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Plasmodium falciparum	-	CHEBI:28898
24493	2.7.4.10	nucleoside-triphosphate-adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Clonorchis sinensis	-	CHEBI:28898
24494	2.7.4.11	(deoxy)adenylate kinase	ATP	Mus musculus	-	CHEBI:15422
24495	2.7.4.12	T2-induced deoxynucleotide kinase	dGMP	Escherichia coli	-	CHEBI:16192
24496	2.7.4.12	T2-induced deoxynucleotide kinase	dTMP	Escherichia coli	-	CHEBI:17013
24497	2.7.4.14	UMP/CMP kinase	ADP	Rattus norvegicus	-	CHEBI:16761
24498	2.7.4.14	UMP/CMP kinase	ADP	Tetrahymena pyriformis	-	CHEBI:16761
24499	2.7.4.14	UMP/CMP kinase	CDP	Tetrahymena pyriformis	-	CHEBI:17239
24500	2.7.4.14	UMP/CMP kinase	CDP	Tetrahymena pyriformis	-	CHEBI:17239
24501	2.7.4.14	UMP/CMP kinase	CMP	Rattus norvegicus	-	CHEBI:17361
24502	2.7.4.14	UMP/CMP kinase	CMP	Saccharomyces cerevisiae	-	CHEBI:17361
24503	2.7.4.14	UMP/CMP kinase	CMP	Homo sapiens	-	CHEBI:17361
24504	2.7.4.14	UMP/CMP kinase	CTP	Homo sapiens	-	CHEBI:17677
24505	2.7.4.14	UMP/CMP kinase	dADP	Tetrahymena pyriformis	-	CHEBI:16174
24506	2.7.4.14	UMP/CMP kinase	dCDP	Tetrahymena pyriformis	-	CHEBI:28846
24507	2.7.4.14	UMP/CMP kinase	dCMP	Saccharomyces cerevisiae	-	CHEBI:15918
24508	2.7.4.14	UMP/CMP kinase	dCTP	Homo sapiens	-	CHEBI:16311
24509	2.7.4.14	UMP/CMP kinase	dTDP	Tetrahymena pyriformis	-	CHEBI:18075
24510	2.7.4.14	UMP/CMP kinase	P1,P5-di(adenosine-5')pentaphosphate	Arabidopsis thaliana	-	CHEBI:28898
24511	2.7.4.14	UMP/CMP kinase	TTP	Homo sapiens	-	CHEBI:18077
24512	2.7.4.14	UMP/CMP kinase	UDP	Rattus norvegicus	-	CHEBI:17659
24513	2.7.4.14	UMP/CMP kinase	UMP	Homo sapiens	-	CHEBI:16695
24514	2.7.4.14	UMP/CMP kinase	UTP	Homo sapiens	-	CHEBI:15713
24515	2.7.4.16	thiamine-phosphate kinase	ADP	Escherichia coli	-	CHEBI:16761
24516	2.7.4.16	thiamine-phosphate kinase	AMP	Escherichia coli	-	CHEBI:16027
24517	2.7.4.16	thiamine-phosphate kinase	AMP	Pyrobaculum calidifontis	-	CHEBI:16027
24518	2.7.4.18	farnesyl-diphosphate kinase	phosphoenolpyruvate	Fusarium fujikuroi	-	CHEBI:44897
24519	2.7.4.2	phosphomevalonate kinase	(R)-5-diphosphomevalonate	Homo sapiens	-	CHEBI:15899
24520	2.7.4.2	phosphomevalonate kinase	4-hydroxybenzaldehyde	Rattus norvegicus	-	CHEBI:17597
24521	2.7.4.2	phosphomevalonate kinase	4-hydroxybenzoic acid	Rattus norvegicus	-	CHEBI:30763
24522	2.7.4.2	phosphomevalonate kinase	5-diphosphomevalonate	Streptococcus pneumoniae	-	CHEBI:15899
24523	2.7.4.2	phosphomevalonate kinase	ADP	Streptococcus pneumoniae	-	CHEBI:16761
24524	2.7.4.2	phosphomevalonate kinase	ATP	Streptococcus pneumoniae	-	CHEBI:15422
24525	2.7.4.2	phosphomevalonate kinase	ATP	Saccharomyces cerevisiae	-	CHEBI:15422
24526	2.7.4.2	phosphomevalonate kinase	ATP	Hevea brasiliensis	-	CHEBI:15422
24527	2.7.4.2	phosphomevalonate kinase	Cinnamic acid	Rattus norvegicus	-	CHEBI:35697
24528	2.7.4.2	phosphomevalonate kinase	m-coumaric acid	Rattus norvegicus	-	CHEBI:32357
24529	2.7.4.2	phosphomevalonate kinase	mevalonate	Streptococcus pneumoniae	-	CHEBI:25351
24530	2.7.4.2	phosphomevalonate kinase	mevalonate 5-diphosphate	Homo sapiens	-	CHEBI:15899
24531	2.7.4.2	phosphomevalonate kinase	p-coumaric acid	Rattus norvegicus	-	CHEBI:32374
24532	2.7.4.2	phosphomevalonate kinase	pyridoxal 5'-phosphate	Sus scrofa	-	CHEBI:18405
24533	2.7.4.21	inositol-hexakisphosphate kinase	diphosphoinositol pentakisphosphate	Rattus norvegicus	-	CHEBI:30164
24534	2.7.4.21	inositol-hexakisphosphate kinase	Inositol hexakisphosphate	Rattus norvegicus	-	CHEBI:17401
24535	2.7.4.22	UMP kinase	ATP	Saccharolobus solfataricus	-	CHEBI:15422
24536	2.7.4.22	UMP kinase	CTP	Saccharolobus solfataricus	-	CHEBI:17677
24537	2.7.4.22	UMP kinase	dTTP	Mycobacterium tuberculosis	-	CHEBI:18077
24538	2.7.4.22	UMP kinase	dUMP	Mycobacterium tuberculosis	-	CHEBI:17622
24539	2.7.4.22	UMP kinase	dUTP	Mycobacterium tuberculosis	-	CHEBI:17625
24540	2.7.4.22	UMP kinase	dUTP	Bacillus subtilis	-	CHEBI:17625
24541	2.7.4.22	UMP kinase	dUTP	Escherichia coli	-	CHEBI:17625
24542	2.7.4.22	UMP kinase	dUTP	Haemophilus influenzae	-	CHEBI:17625
24543	2.7.4.22	UMP kinase	dUTP	Streptococcus pneumoniae	-	CHEBI:17625
24544	2.7.4.22	UMP kinase	GTP	Streptococcus pneumoniae	-	CHEBI:15996
24545	2.7.4.22	UMP kinase	GTP	Escherichia coli	-	CHEBI:15996
24546	2.7.4.22	UMP kinase	GTP	Escherichia coli	-	CHEBI:15996
24547	2.7.4.22	UMP kinase	GTP	Staphylococcus aureus	-	CHEBI:15996
24548	2.7.4.22	UMP kinase	TTP	Bacillus subtilis	-	CHEBI:18077
24549	2.7.4.22	UMP kinase	TTP	Enterococcus faecalis	-	CHEBI:18077
24550	2.7.4.22	UMP kinase	TTP	Escherichia coli	-	CHEBI:18077
24551	2.7.4.22	UMP kinase	TTP	Haemophilus influenzae	-	CHEBI:18077
24552	2.7.4.22	UMP kinase	TTP	Streptococcus pneumoniae	-	CHEBI:18077
24553	2.7.4.22	UMP kinase	UMP	Bacillus subtilis	-	CHEBI:16695
24554	2.7.4.22	UMP kinase	UMP	Saccharolobus solfataricus	-	CHEBI:16695
24555	2.7.4.22	UMP kinase	UMP	Streptococcus pneumoniae	-	CHEBI:16695
24556	2.7.4.22	UMP kinase	UMP	Escherichia coli	-	CHEBI:16695
24557	2.7.4.22	UMP kinase	UMP	Haemophilus influenzae	-	CHEBI:16695
24558	2.7.4.22	UMP kinase	UMP	Neisseria meningitidis	-	CHEBI:16695
24559	2.7.4.22	UMP kinase	UMP	Escherichia coli	-	CHEBI:16695
24560	2.7.4.22	UMP kinase	UTP	Bacillus subtilis	-	CHEBI:15713
24561	2.7.4.22	UMP kinase	UTP	Escherichia coli	-	CHEBI:15713
24562	2.7.4.22	UMP kinase	UTP	Mycobacterium tuberculosis	-	CHEBI:15713
24563	2.7.4.22	UMP kinase	UTP	Salmonella enterica	-	CHEBI:15713
24564	2.7.4.22	UMP kinase	UTP	Streptococcus pneumoniae	-	CHEBI:15713
24565	2.7.4.22	UMP kinase	UTP	Escherichia coli	-	CHEBI:15713
24566	2.7.4.22	UMP kinase	UTP	Haemophilus influenzae	-	CHEBI:15713
24567	2.7.4.22	UMP kinase	UTP	Neisseria meningitidis	-	CHEBI:15713
24568	2.7.4.22	UMP kinase	UTP	Helicobacter pylori	-	CHEBI:15713
24569	2.7.4.22	UMP kinase	UTP	Ureaplasma parvum	-	CHEBI:15713
24570	2.7.4.22	UMP kinase	UTP	Saccharolobus solfataricus	-	CHEBI:15713
24571	2.7.4.22	UMP kinase	UTP	Streptococcus pneumoniae	-	CHEBI:15713
24572	2.7.4.22	UMP kinase	UTP	Bacillus subtilis	-	CHEBI:15713
24573	2.7.4.22	UMP kinase	UTP	Enterococcus faecalis	-	CHEBI:15713
24574	2.7.4.22	UMP kinase	UTP	Escherichia coli	-	CHEBI:15713
24575	2.7.4.22	UMP kinase	UTP	Mycobacterium tuberculosis	-	CHEBI:15713
24576	2.7.4.22	UMP kinase	UTP	Staphylococcus aureus	-	CHEBI:15713
24577	2.7.4.22	UMP kinase	UTP	Escherichia coli	-	CHEBI:15713
24578	2.7.4.22	UMP kinase	UTP	Bacillus anthracis	-	CHEBI:15713
24579	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	ADP	Zea mays	-	CHEBI:16761
24580	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	ADP	Zea mays	-	CHEBI:16761
24581	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	AMP	Zea mays	-	CHEBI:16027
24582	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	AMP	Zea mays	-	CHEBI:16027
24583	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	CDP	Zea mays	-	CHEBI:17239
24584	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	GDP	Zea mays	-	CHEBI:17552
24585	2.7.4.27	[pyruvate, phosphate dikinase]-phosphate phosphotransferase	pyridoxal 5'-phosphate	Zea mays	-	CHEBI:18405
24586	2.7.4.3	adenylate kinase	3-phosphoglyceraldehyde	Starkeya novella	-	CHEBI:17138
24587	2.7.4.3	adenylate kinase	acetyl-CoA	Starkeya novella	-	CHEBI:15351
24588	2.7.4.3	adenylate kinase	ADP	Oryctolagus cuniculus	-	CHEBI:16761
24589	2.7.4.3	adenylate kinase	ADP	Cereibacter sphaeroides	-	CHEBI:16761
24590	2.7.4.3	adenylate kinase	ADP	Rhodopseudomonas palustris	-	CHEBI:16761
24591	2.7.4.3	adenylate kinase	ADP	Rhodopseudomonas rubrum	-	CHEBI:16761
24592	2.7.4.3	adenylate kinase	AMP	Bos taurus	-	CHEBI:16027
24593	2.7.4.3	adenylate kinase	AMP	Escherichia coli	-	CHEBI:16027
24594	2.7.4.3	adenylate kinase	AMP	Geobacillus stearothermophilus	-	CHEBI:16027
24595	2.7.4.3	adenylate kinase	AMP	Homo sapiens	-	CHEBI:16027
24596	2.7.4.3	adenylate kinase	AMP	Oryctolagus cuniculus	-	CHEBI:16027
24597	2.7.4.3	adenylate kinase	AMP	Pseudomonas denitrificans	-	CHEBI:16027
24598	2.7.4.3	adenylate kinase	AMP	Methanococcus voltae	-	CHEBI:16027
24599	2.7.4.3	adenylate kinase	AMP	Saccharolobus solfataricus	-	CHEBI:16027
24600	2.7.4.3	adenylate kinase	AMP	Sus scrofa	-	CHEBI:16027
24601	2.7.4.3	adenylate kinase	AMP	Cereibacter sphaeroides	-	CHEBI:16027
24602	2.7.4.3	adenylate kinase	AMP	Homo sapiens	-	CHEBI:16027
24603	2.7.4.3	adenylate kinase	AMP	Rhodopseudomonas palustris	-	CHEBI:16027
24604	2.7.4.3	adenylate kinase	AMP	Rhodopseudomonas rubrum	-	CHEBI:16027
24605	2.7.4.3	adenylate kinase	AMP	Starkeya novella	-	CHEBI:16027
24606	2.7.4.3	adenylate kinase	AMP	Bos taurus	-	CHEBI:16027
24607	2.7.4.3	adenylate kinase	AMP	Halothiobacillus neapolitanus	-	CHEBI:16027
24608	2.7.4.3	adenylate kinase	arginine phosphate	Doryteuthis pealeii	-	CHEBI:18412
24609	2.7.4.3	adenylate kinase	ascorbate	Oryctolagus cuniculus	-	CHEBI:29073
24610	2.7.4.3	adenylate kinase	ascorbate	Oryctolagus cuniculus	-	CHEBI:29073
24611	2.7.4.3	adenylate kinase	ATP	Starkeya novella	-	CHEBI:15422
24612	2.7.4.3	adenylate kinase	Butanedione	Bos taurus	-	CHEBI:16583
24613	2.7.4.3	adenylate kinase	CoA	Starkeya novella	-	CHEBI:15346
24614	2.7.4.3	adenylate kinase	cystine	Rattus norvegicus	-	CHEBI:35491
24615	2.7.4.3	adenylate kinase	D-glucose	Homo sapiens	-	CHEBI:4167
24616	2.7.4.3	adenylate kinase	IAA	Vibrio natriegens	-	CHEBI:16411
24617	2.7.4.3	adenylate kinase	IAA	Bos taurus	-	CHEBI:16411
24618	2.7.4.3	adenylate kinase	IAA	Homo sapiens	-	CHEBI:16411
24619	2.7.4.3	adenylate kinase	IAA	Pseudomonas denitrificans	-	CHEBI:16411
24620	2.7.4.3	adenylate kinase	IAA	Gallus gallus	-	CHEBI:16411
24621	2.7.4.3	adenylate kinase	IAA	Homo sapiens	-	CHEBI:16411
24622	2.7.4.3	adenylate kinase	NAD+	Doryteuthis pealeii	-	CHEBI:15846
24623	2.7.4.3	adenylate kinase	NADH	Doryteuthis pealeii	-	CHEBI:16908
24624	2.7.4.3	adenylate kinase	NADH	Rattus norvegicus	-	CHEBI:16908
24625	2.7.4.3	adenylate kinase	oleic acid	Rattus norvegicus	-	CHEBI:16196
24626	2.7.4.3	adenylate kinase	P1,P4-bis(adenosine-5')tetraphosphate	Homo sapiens	-	CHEBI:17422
24627	2.7.4.3	adenylate kinase	P1,P4-di(adenosine) tetraphosphate	Homo sapiens	-	CHEBI:17422
24628	2.7.4.3	adenylate kinase	P1,P4-di(adenosine-5') tetraphosphate	Homo sapiens	-	CHEBI:17422
24629	2.7.4.3	adenylate kinase	P1,P4-diadenosine tetraphosphate	Sus scrofa	-	CHEBI:17422
24630	2.7.4.3	adenylate kinase	P1,P4-diadenosine tetraphosphate	Oryctolagus cuniculus	-	CHEBI:17422
24631	2.7.4.3	adenylate kinase	P1,P4-diadenosine tetraphosphate	Oryctolagus cuniculus	-	CHEBI:17422
24632	2.7.4.3	adenylate kinase	P1,P5-(bis adenosine)-5'-pentaphosphate	Leishmania donovani	-	CHEBI:28898
24633	2.7.4.3	adenylate kinase	P1,P5-(diadenosine-5')-pentaphosphate	Plasmodium falciparum	-	CHEBI:28898
24634	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5') pentaphosphate	Escherichia coli	-	CHEBI:28898
24635	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5') pentaphosphate	Thermotoga neapolitana	-	CHEBI:28898
24636	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5') pentaphosphate	Homo sapiens	-	CHEBI:28898
24637	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Escherichia coli	-	CHEBI:28898
24638	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Homo sapiens	-	CHEBI:28898
24639	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Jeotgalibacillus marinus	-	CHEBI:28898
24640	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Methanocaldococcus jannaschii	-	CHEBI:28898
24641	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Methanothermococcus thermolithotrophicus	-	CHEBI:28898
24642	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Methanotorris igneus	-	CHEBI:28898
24643	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Mus musculus	-	CHEBI:28898
24644	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Plasmodium falciparum	-	CHEBI:28898
24645	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Strongylocentrotus purpuratus	-	CHEBI:28898
24646	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Trypanosoma brucei	-	CHEBI:28898
24647	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Escherichia coli	-	CHEBI:28898
24648	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Strongylocentrotus purpuratus	-	CHEBI:28898
24649	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Methanococcus voltae	-	CHEBI:28898
24650	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Pyrococcus furiosus	-	CHEBI:28898
24651	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Rattus norvegicus	-	CHEBI:28898
24652	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Mus musculus	-	CHEBI:28898
24653	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Homo sapiens	-	CHEBI:28898
24654	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Homo sapiens	-	CHEBI:28898
24655	2.7.4.3	adenylate kinase	P1,P5-di(adenosine-5')pentaphosphate	Saccharomyces cerevisiae	-	CHEBI:28898
24656	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Chlamydia pneumoniae	-	CHEBI:28898
24657	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Lithobates catesbeianus	-	CHEBI:28898
24658	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Mycobacterium tuberculosis	-	CHEBI:28898
24659	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Oryctolagus cuniculus	-	CHEBI:28898
24660	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Sus scrofa	-	CHEBI:28898
24661	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Oryctolagus cuniculus	-	CHEBI:28898
24662	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Homo sapiens	-	CHEBI:28898
24663	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Oryctolagus cuniculus	-	CHEBI:28898
24664	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Zea mays	-	CHEBI:28898
24665	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Bos taurus	-	CHEBI:28898
24666	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Cereibacter sphaeroides	-	CHEBI:28898
24667	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Rhodopseudomonas palustris	-	CHEBI:28898
24668	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Rhodopseudomonas rubrum	-	CHEBI:28898
24669	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Tritrichomonas suis	-	CHEBI:28898
24670	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Bos taurus	-	CHEBI:28898
24671	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Bos taurus	-	CHEBI:28898
24672	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Oryctolagus cuniculus	-	CHEBI:28898
24673	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Sulfolobus acidocaldarius	-	CHEBI:28898
24674	2.7.4.3	adenylate kinase	P1,P5-diadenosine 5'-pentaphosphate	Sus scrofa	-	CHEBI:28898
24675	2.7.4.3	adenylate kinase	phosphoenolpyruvate	Doryteuthis pealeii	-	CHEBI:44897
24676	2.7.4.3	adenylate kinase	phosphoenolpyruvate	Starkeya novella	-	CHEBI:44897
24677	2.7.4.3	adenylate kinase	Urea	Gallus gallus	-	CHEBI:16199
24678	2.7.4.33	AMP-polyphosphate phosphotransferase	ATP	Acinetobacter sp.	-	CHEBI:15422
24679	2.7.4.6	nucleoside-diphosphate kinase	AMP	Mycobacterium tuberculosis	-	CHEBI:16027
24680	2.7.4.6	nucleoside-diphosphate kinase	AMP	Bos taurus	-	CHEBI:16027
24681	2.7.4.6	nucleoside-diphosphate kinase	ATP	Mycobacterium tuberculosis	-	CHEBI:15422
24682	2.7.4.6	nucleoside-diphosphate kinase	ATP	Pisum sativum	-	CHEBI:15422
24683	2.7.4.6	nucleoside-diphosphate kinase	cAMP	Arabidopsis thaliana	-	CHEBI:17489
24684	2.7.4.6	nucleoside-diphosphate kinase	cAMP	Streptomyces coelicolor	-	CHEBI:17489
24685	2.7.4.6	nucleoside-diphosphate kinase	cAMP	Mycobacterium tuberculosis	-	CHEBI:17489
24686	2.7.4.6	nucleoside-diphosphate kinase	cGMP	Arabidopsis thaliana	-	CHEBI:16356
24687	2.7.4.6	nucleoside-diphosphate kinase	GDP	Spinacia oleracea	-	CHEBI:17552
24688	2.7.4.6	nucleoside-diphosphate kinase	GDP	Mycobacterium tuberculosis	-	CHEBI:17552
24689	2.7.4.6	nucleoside-diphosphate kinase	GDP	Columba livia	-	CHEBI:17552
24690	2.7.4.6	nucleoside-diphosphate kinase	GMP	Homo sapiens	-	CHEBI:17345
24691	2.7.4.6	nucleoside-diphosphate kinase	UDP	Solanum chacoense	-	CHEBI:17659
24692	2.7.4.6	nucleoside-diphosphate kinase	UDP	Rattus norvegicus	-	CHEBI:17659
24693	2.7.4.6	nucleoside-diphosphate kinase	UDP	Mycobacterium tuberculosis	-	CHEBI:17659
24694	2.7.4.6	nucleoside-diphosphate kinase	Urea	Acinetobacter baumannii	-	CHEBI:16199
24695	2.7.4.6	nucleoside-diphosphate kinase	Urea	Mycobacterium tuberculosis	-	CHEBI:16199
24696	2.7.4.8	guanylate kinase	6-Thioguanosine 5'-phosphate	Rattus norvegicus	-	CHEBI:80613
24697	2.7.4.8	guanylate kinase	6-Thioguanosine 5'-phosphate	Rattus norvegicus	-	CHEBI:80613
24698	2.7.4.8	guanylate kinase	AMP	Plasmodium falciparum	-	CHEBI:16027
24699	2.7.4.8	guanylate kinase	ATP	Mus musculus	-	CHEBI:15422
24700	2.7.4.8	guanylate kinase	ATP	Helianthus tuberosus	-	CHEBI:15422
24701	2.7.4.8	guanylate kinase	CMP	Plasmodium falciparum	-	CHEBI:17361
24702	2.7.4.8	guanylate kinase	dAMP	Plasmodium falciparum	-	CHEBI:17713
24703	2.7.4.8	guanylate kinase	dCMP	Plasmodium falciparum	-	CHEBI:15918
24704	2.7.4.8	guanylate kinase	dGMP	Bos taurus	-	CHEBI:16192
24705	2.7.4.8	guanylate kinase	dGMP	Plasmodium falciparum	-	CHEBI:16192
24706	2.7.4.8	guanylate kinase	GDP	Saccharomyces cerevisiae	-	CHEBI:17552
24707	2.7.4.8	guanylate kinase	GDP	Helianthus tuberosus	-	CHEBI:17552
24708	2.7.4.8	guanylate kinase	GMP	Saccharomyces cerevisiae	-	CHEBI:17345
24709	2.7.4.8	guanylate kinase	GMP	Bos taurus	-	CHEBI:17345
24710	2.7.4.8	guanylate kinase	GMP	Saccharomyces cerevisiae	-	CHEBI:17345
24711	2.7.4.8	guanylate kinase	GTP	Helianthus tuberosus	-	CHEBI:15996
24712	2.7.4.8	guanylate kinase	guanosine 3',5'-bisdiphosphate	Bacillus subtilis	-	CHEBI:17633
24713	2.7.4.8	guanylate kinase	guanosine 3',5'-bisdiphosphate	Arabidopsis thaliana	-	CHEBI:17633
24714	2.7.4.8	guanylate kinase	guanosine 3',5'-bisdiphosphate	Oryza sativa	-	CHEBI:17633
24715	2.7.4.8	guanylate kinase	guanosine 3',5'-bisdiphosphate	Pisum sativum	-	CHEBI:17633
24716	2.7.4.8	guanylate kinase	indol-3-acetic acid	Rattus norvegicus	-	CHEBI:16411
24717	2.7.4.8	guanylate kinase	UMP	Plasmodium falciparum	-	CHEBI:16695
24718	2.7.4.9	dTMP kinase	2'-deoxyuridine	Mycobacterium tuberculosis	-	CHEBI:16450
24719	2.7.4.9	dTMP kinase	ADP	Homo sapiens	-	CHEBI:16761
24720	2.7.4.9	dTMP kinase	ADP	Mus musculus	-	CHEBI:16761
24721	2.7.4.9	dTMP kinase	ADP	Homo sapiens	-	CHEBI:16761
24722	2.7.4.9	dTMP kinase	ADP	Mus musculus	-	CHEBI:16761
24723	2.7.4.9	dTMP kinase	ADP	Saccharomyces cerevisiae	-	CHEBI:16761
24724	2.7.4.9	dTMP kinase	ADP	Gallus gallus	-	CHEBI:16761
24725	2.7.4.9	dTMP kinase	ADP	Streptococcus pneumoniae	-	CHEBI:16761
24726	2.7.4.9	dTMP kinase	ATP	Wolbachia endosymbiont	-	CHEBI:15422
24727	2.7.4.9	dTMP kinase	dADP	Homo sapiens	-	CHEBI:16174
24728	2.7.4.9	dTMP kinase	dADP	Homo sapiens	-	CHEBI:16174
24729	2.7.4.9	dTMP kinase	dADP	Mus musculus	-	CHEBI:16174
24730	2.7.4.9	dTMP kinase	dADP	Saccharomyces cerevisiae	-	CHEBI:16174
24731	2.7.4.9	dTMP kinase	dAMP	Plasmodium falciparum	-	CHEBI:17713
24732	2.7.4.9	dTMP kinase	dATP	Gallus gallus	-	CHEBI:16284
24733	2.7.4.9	dTMP kinase	dATP	Mus musculus	-	CHEBI:16284
24734	2.7.4.9	dTMP kinase	dCTP	Escherichia coli	-	CHEBI:16311
24735	2.7.4.9	dTMP kinase	deoxythymidine	Homo sapiens	-	CHEBI:17748
24736	2.7.4.9	dTMP kinase	deoxythymidine	Mycobacterium tuberculosis	-	CHEBI:17748
24737	2.7.4.9	dTMP kinase	deoxythymidine	Bacillus anthracis	-	CHEBI:17748
24738	2.7.4.9	dTMP kinase	deoxythymidine	Mycobacterium tuberculosis	-	CHEBI:17748
24739	2.7.4.9	dTMP kinase	dGDP	Homo sapiens	-	CHEBI:28862
24740	2.7.4.9	dTMP kinase	dGMP	Mycobacterium tuberculosis	-	CHEBI:16192
24741	2.7.4.9	dTMP kinase	dGTP	Mus musculus	-	CHEBI:16497
24742	2.7.4.9	dTMP kinase	dTDP	Homo sapiens	-	CHEBI:18075
24743	2.7.4.9	dTMP kinase	dTDP	Streptococcus pneumoniae	-	CHEBI:18075
24744	2.7.4.9	dTMP kinase	dTDP	Gallus gallus	-	CHEBI:18075
24745	2.7.4.9	dTMP kinase	dTDP	Homo sapiens	-	CHEBI:18075
24746	2.7.4.9	dTMP kinase	dTDP	Mus musculus	-	CHEBI:18075
24747	2.7.4.9	dTMP kinase	dTDP	Saccharomyces cerevisiae	-	CHEBI:18075
24748	2.7.4.9	dTMP kinase	dTDP	Wolbachia endosymbiont	-	CHEBI:18075
24749	2.7.4.9	dTMP kinase	dTMP	Homo sapiens	-	CHEBI:17013
24750	2.7.4.9	dTMP kinase	dTMP	Mycobacterium tuberculosis	-	CHEBI:17013
24751	2.7.4.9	dTMP kinase	dTMP	Pseudomonas aeruginosa	-	CHEBI:17013
24752	2.7.4.9	dTMP kinase	dTMP	Streptococcus pneumoniae	-	CHEBI:17013
24753	2.7.4.9	dTMP kinase	dTTP	Acetabularia acetabulum	-	CHEBI:18077
24754	2.7.4.9	dTMP kinase	dTTP	Escherichia coli	-	CHEBI:18077
24755	2.7.4.9	dTMP kinase	dTTP	Homo sapiens	-	CHEBI:18077
24756	2.7.4.9	dTMP kinase	dTTP	Gallus gallus	-	CHEBI:18077
24757	2.7.4.9	dTMP kinase	dTTP	Saccharomyces cerevisiae	-	CHEBI:18077
24758	2.7.4.9	dTMP kinase	dTTP	Mus musculus	-	CHEBI:18077
24759	2.7.4.9	dTMP kinase	dUDP	Homo sapiens	-	CHEBI:28850
24760	2.7.4.9	dTMP kinase	dUDP	Saccharomyces cerevisiae	-	CHEBI:28850
24761	2.7.4.9	dTMP kinase	dUMP	Escherichia coli	-	CHEBI:17622
24762	2.7.4.9	dTMP kinase	dUMP	Saccharomyces cerevisiae	-	CHEBI:17622
24763	2.7.4.9	dTMP kinase	dUMP	Plasmodium falciparum	-	CHEBI:17622
